trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,timepoint,checkpoint_id,continuous_pickup,continuous_drop_off
SouthJune2WKDY-739308-542,13:26:00,13:26:00,WML-0025-05,150,,0,0,1,,,
SouthJune2WKDY-739308-542,13:42:00,13:42:00,WML-0012-05,160,,0,0,0,,,
SouthJune2WKDY-739308-542,13:48:00,13:48:00,NEC-2287,170,,1,0,1,,,
SouthJune2WKDY-739309-541,12:55:00,12:55:00,NEC-2287,0,Worcester (Express to Wellesley Farms after Boston Landing),0,1,1,,,
SouthJune2WKDY-739309-541,13:01:00,13:01:00,WML-0012-07,10,Worcester (Express to Wellesley Farms after Boston Landing),0,0,1,,,
SouthJune2WKDY-739309-541,13:06:00,13:06:00,WML-0025-07,20,Worcester (Express to Wellesley Farms after Boston Landing),0,0,1,,,
SouthJune2WKDY-739309-541,13:12:00,13:12:00,WML-0035-01,30,Worcester (Express to Wellesley Farms),0,0,1,,,
SouthJune2WKDY-739309-541,13:23:00,13:23:00,WML-0125-01,40,,0,0,1,,,
SouthJune2WKDY-739309-541,13:26:00,13:26:00,WML-0135-01,50,,0,0,1,,,
SouthJune2WKDY-739309-541,13:29:00,13:29:00,WML-0147-01,60,,0,0,1,,,
SouthJune2WKDY-739309-541,13:35:00,13:35:00,WML-0177-01,70,,0,0,1,,,
SouthJune2WKDY-739309-541,13:40:00,13:40:00,WML-0199-01,80,,0,0,1,,,
SouthJune2WKDY-739309-541,13:46:00,13:46:00,WML-0214-01,90,,0,0,1,,,
SouthJune2WKDY-739309-541,13:51:00,13:51:00,WML-0252-01,100,,0,0,1,,,
SouthJune2WKDY-739309-541,13:57:00,13:57:00,WML-0274-01,110,,0,0,1,,,
SouthJune2WKDY-739309-541,14:06:00,14:06:00,WML-0340-01,120,,0,0,1,,,
SouthJune2WKDY-739309-541,14:11:00,14:11:00,WML-0364-01,130,,0,0,1,,,
SouthJune2WKDY-739309-541,14:38:00,14:38:00,WML-0442-CS,140,,1,0,1,,,
SouthJune2WKDY-739310-538,11:00:00,11:00:00,WML-0442-CS,0,South Station (Express to Boston Landing after Wellesley Farms),0,1,1,,,
SouthJune2WKDY-739310-538,11:12:00,11:12:00,WML-0364-02,10,South Station (Express to Boston Landing after Wellesley Farms),0,0,1,,,
SouthJune2WKDY-739310-538,11:17:00,11:17:00,WML-0340-02,20,South Station (Express to Boston Landing after Wellesley Farms),0,0,1,,,
SouthJune2WKDY-739310-538,11:26:00,11:26:00,WML-0274-02,30,South Station (Express to Boston Landing after Wellesley Farms),0,0,1,,,
SouthJune2WKDY-739310-538,11:30:00,11:30:00,WML-0252-02,40,South Station (Express to Boston Landing after Wellesley Farms),0,0,1,,,
SouthJune2WKDY-739310-538,11:40:00,11:40:00,WML-0214-02,50,South Station (Express to Boston Landing after Wellesley Farms),0,0,1,,,
SouthJune2WKDY-739310-538,11:45:00,11:45:00,WML-0199-02,60,South Station (Express to Boston Landing after Wellesley Farms),0,0,1,,,
SouthJune2WKDY-739310-538,11:52:00,11:52:00,WML-0177-02,70,South Station (Express to Boston Landing after Wellesley Farms),0,0,1,,,
SouthJune2WKDY-739310-538,11:58:00,11:58:00,WML-0147-02,80,South Station (Express to Boston Landing after Wellesley Farms),0,0,1,,,
SouthJune2WKDY-739310-538,12:01:00,12:01:00,WML-0135-02,90,South Station (Express to Boston Landing after Wellesley Farms),0,0,1,,,
SouthJune2WKDY-739310-538,12:04:00,12:04:00,WML-0125-02,100,South Station (Express to Boston Landing),0,0,1,,,
SouthJune2WKDY-739310-538,12:16:00,12:16:00,WML-0035-02,110,,0,0,1,,,
SouthJune2WKDY-739310-538,12:21:00,12:21:00,WML-0025-05,120,,0,0,1,,,
SouthJune2WKDY-739310-538,12:37:00,12:37:00,WML-0012-05,130,,0,0,0,,,
SouthJune2WKDY-739310-538,12:43:00,12:43:00,NEC-2287,140,,1,0,1,,,
SouthJune2WKDY-739311-537,11:45:00,11:45:00,NEC-2287,0,,0,1,1,,,
SouthJune2WKDY-739311-537,11:51:00,11:51:00,WML-0012-07,10,,0,0,1,,,
SouthJune2WKDY-739311-537,11:56:00,11:56:00,WML-0025-07,20,,0,0,1,,,
SouthJune2WKDY-739311-537,12:02:00,12:02:00,WML-0035-01,30,,0,0,1,,,
SouthJune2WKDY-739311-537,12:07:00,12:07:00,WML-0081-02,40,,0,0,1,,,
SouthJune2WKDY-739311-537,12:10:00,12:10:00,WML-0091-02,50,,0,0,1,,,
SouthJune2WKDY-739311-537,12:13:00,12:13:00,WML-0102-02,60,,0,0,1,,,
SouthJune2WKDY-739311-537,12:18:00,12:18:00,WML-0125-01,70,,0,0,1,,,
SouthJune2WKDY-739311-537,12:21:00,12:21:00,WML-0135-01,80,,0,0,1,,,
SouthJune2WKDY-739311-537,12:24:00,12:24:00,WML-0147-01,90,,0,0,1,,,
SouthJune2WKDY-739311-537,12:30:00,12:30:00,WML-0177-01,100,,0,0,1,,,
SouthJune2WKDY-739311-537,12:35:00,12:35:00,WML-0199-01,110,,0,0,1,,,
SouthJune2WKDY-739311-537,12:41:00,12:41:00,WML-0214-01,120,,0,0,1,,,
SouthJune2WKDY-739311-537,12:46:00,12:46:00,WML-0252-01,130,,0,0,1,,,
SouthJune2WKDY-739311-537,12:52:00,12:52:00,WML-0274-01,140,,0,0,1,,,
SouthJune2WKDY-739311-537,13:01:00,13:01:00,WML-0340-01,150,,0,0,1,,,
SouthJune2WKDY-739311-537,13:06:00,13:06:00,WML-0364-01,160,,0,0,1,,,
SouthJune2WKDY-739311-537,13:33:00,13:33:00,WML-0442-CS,170,,1,0,1,,,
SouthJune2WKDY-739312-534,10:00:00,10:00:00,WML-0442-CS,0,,0,1,1,,,
SouthJune2WKDY-739312-534,10:12:00,10:12:00,WML-0364-02,10,,0,0,1,,,
SouthJune2WKDY-739312-534,10:17:00,10:17:00,WML-0340-02,20,,0,0,1,,,
SouthJune2WKDY-739312-534,10:26:00,10:26:00,WML-0274-02,30,,0,0,1,,,
SouthJune2WKDY-739312-534,10:30:00,10:30:00,WML-0252-02,40,,0,0,1,,,
SouthJune2WKDY-739312-534,10:40:00,10:40:00,WML-0214-02,50,,0,0,1,,,
SouthJune2WKDY-739312-534,10:45:00,10:45:00,WML-0199-02,60,,0,0,1,,,
SouthJune2WKDY-739312-534,10:52:00,10:52:00,WML-0177-02,70,,0,0,1,,,
SouthJune2WKDY-739312-534,10:58:00,10:58:00,WML-0147-02,80,,0,0,1,,,
SouthJune2WKDY-739312-534,11:01:00,11:01:00,WML-0135-02,90,,0,0,1,,,
SouthJune2WKDY-739312-534,11:04:00,11:04:00,WML-0125-02,100,,0,0,1,,,
SouthJune2WKDY-739312-534,11:09:00,11:09:00,WML-0102-02,110,,0,0,1,,,
SouthJune2WKDY-739312-534,11:12:00,11:12:00,WML-0091-02,120,,0,0,1,,,
SouthJune2WKDY-739312-534,11:15:00,11:15:00,WML-0081-02,130,,0,0,1,,,
SouthJune2WKDY-739312-534,11:21:00,11:21:00,WML-0035-02,140,,0,0,1,,,
SouthJune2WKDY-739312-534,11:26:00,11:26:00,WML-0025-05,150,,0,0,1,,,
SouthJune2WKDY-739312-534,11:42:00,11:42:00,WML-0012-05,160,,0,0,0,,,
SouthJune2WKDY-739312-534,11:48:00,11:48:00,NEC-2287,170,,1,0,1,,,
SouthJune2WKDY-739313-533,10:50:00,10:50:00,NEC-2287,0,Worcester (Express to Wellesley Farms after Boston Landing),0,1,1,,,
SouthJune2WKDY-739313-533,10:56:00,10:56:00,WML-0012-07,10,Worcester (Express to Wellesley Farms after Boston Landing),0,0,1,,,
SouthJune2WKDY-739313-533,11:01:00,11:01:00,WML-0025-07,20,Worcester (Express to Wellesley Farms after Boston Landing),0,0,1,,,
SouthJune2WKDY-739313-533,11:07:00,11:07:00,WML-0035-01,30,Worcester (Express to Wellesley Farms),0,0,1,,,
SouthJune2WKDY-739313-533,11:18:00,11:18:00,WML-0125-01,40,,0,0,1,,,
SouthJune2WKDY-739313-533,11:21:00,11:21:00,WML-0135-01,50,,0,0,1,,,
SouthJune2WKDY-739313-533,11:24:00,11:24:00,WML-0147-01,60,,0,0,1,,,
SouthJune2WKDY-739313-533,11:30:00,11:30:00,WML-0177-01,70,,0,0,1,,,
SouthJune2WKDY-739313-533,11:35:00,11:35:00,WML-0199-01,80,,0,0,1,,,
SouthJune2WKDY-739313-533,11:41:00,11:41:00,WML-0214-01,90,,0,0,1,,,
SouthJune2WKDY-739313-533,11:46:00,11:46:00,WML-0252-01,100,,0,0,1,,,
SouthJune2WKDY-739313-533,11:52:00,11:52:00,WML-0274-01,110,,0,0,1,,,
SouthJune2WKDY-739313-533,12:01:00,12:01:00,WML-0340-01,120,,0,0,1,,,
SouthJune2WKDY-739313-533,12:06:00,12:06:00,WML-0364-01,130,,0,0,1,,,
SouthJune2WKDY-739313-533,12:33:00,12:33:00,WML-0442-CS,140,,1,0,1,,,
SouthJune2WKDY-739314-530,09:05:00,09:05:00,WML-0442-CS,0,,0,1,1,,,
SouthJune2WKDY-739314-530,09:17:00,09:17:00,WML-0364-02,10,,0,0,1,,,
SouthJune2WKDY-739314-530,09:22:00,09:22:00,WML-0340-02,20,,0,0,1,,,
SouthJune2WKDY-739314-530,09:31:00,09:31:00,WML-0274-02,30,,0,0,1,,,
SouthJune2WKDY-739314-530,09:35:00,09:35:00,WML-0252-02,40,,0,0,1,,,
SouthJune2WKDY-739314-530,09:45:00,09:45:00,WML-0214-02,50,,0,0,1,,,
SouthJune2WKDY-739314-530,09:50:00,09:50:00,WML-0199-02,60,,0,0,1,,,
SouthJune2WKDY-739314-530,09:57:00,09:57:00,WML-0177-02,70,,0,0,1,,,
SouthJune2WKDY-739314-530,10:03:00,10:03:00,WML-0147-02,80,,0,0,1,,,
SouthJune2WKDY-739314-530,10:06:00,10:06:00,WML-0135-02,90,,0,0,1,,,
SouthJune2WKDY-739314-530,10:09:00,10:09:00,WML-0125-02,100,,0,0,1,,,
SouthJune2WKDY-739314-530,10:14:00,10:14:00,WML-0102-02,110,,0,0,1,,,
SouthJune2WKDY-739314-530,10:17:00,10:17:00,WML-0091-02,120,,0,0,1,,,
SouthJune2WKDY-739314-530,10:20:00,10:20:00,WML-0081-02,130,,0,0,1,,,
SouthJune2WKDY-739314-530,10:26:00,10:26:00,WML-0035-02,140,,0,0,1,,,
SouthJune2WKDY-739314-530,10:31:00,10:31:00,WML-0025-05,150,,0,0,1,,,
SouthJune2WKDY-739314-530,10:47:00,10:47:00,WML-0012-05,160,,0,0,0,,,
SouthJune2WKDY-739314-530,10:53:00,10:53:00,NEC-2287,170,,1,0,1,,,
SouthJune2WKDY-739315-529,09:50:00,09:50:00,NEC-2287,0,Worcester (Express to Wellesley Farms after Boston Landing),0,1,1,,,
SouthJune2WKDY-739315-529,09:56:00,09:56:00,WML-0012-07,10,Worcester (Express to Wellesley Farms after Boston Landing),0,0,1,,,
SouthJune2WKDY-739315-529,10:01:00,10:01:00,WML-0025-07,20,Worcester (Express to Wellesley Farms after Boston Landing),0,0,1,,,
SouthJune2WKDY-739315-529,10:07:00,10:07:00,WML-0035-01,30,Worcester (Express to Wellesley Farms),0,0,1,,,
SouthJune2WKDY-739315-529,10:18:00,10:18:00,WML-0125-01,40,,0,0,1,,,
SouthJune2WKDY-739315-529,10:21:00,10:21:00,WML-0135-01,50,,0,0,1,,,
SouthJune2WKDY-739315-529,10:24:00,10:24:00,WML-0147-01,60,,0,0,1,,,
SouthJune2WKDY-739315-529,10:30:00,10:30:00,WML-0177-01,70,,0,0,1,,,
SouthJune2WKDY-739315-529,10:35:00,10:35:00,WML-0199-01,80,,0,0,1,,,
SouthJune2WKDY-739315-529,10:41:00,10:41:00,WML-0214-01,90,,0,0,1,,,
SouthJune2WKDY-739315-529,10:46:00,10:46:00,WML-0252-01,100,,0,0,1,,,
SouthJune2WKDY-739315-529,10:52:00,10:52:00,WML-0274-01,110,,0,0,1,,,
SouthJune2WKDY-739315-529,11:01:00,11:01:00,WML-0340-01,120,,0,0,1,,,
SouthJune2WKDY-739315-529,11:06:00,11:06:00,WML-0364-01,130,,0,0,1,,,
SouthJune2WKDY-739315-529,11:33:00,11:33:00,WML-0442-CS,140,,1,0,1,,,
SouthJune2WKDY-739316-525,08:55:00,08:55:00,NEC-2287,0,Worcester (Express to Wellesley Farms after Boston Landing),0,1,1,,,
SouthJune2WKDY-739316-525,09:01:00,09:01:00,WML-0012-07,10,Worcester (Express to Wellesley Farms after Boston Landing),0,0,1,,,
SouthJune2WKDY-739316-525,09:06:00,09:06:00,WML-0025-07,20,Worcester (Express to Wellesley Farms after Boston Landing),0,0,1,,,
SouthJune2WKDY-739316-525,09:12:00,09:12:00,WML-0035-01,30,Worcester (Express to Wellesley Farms),0,0,1,,,
SouthJune2WKDY-739316-525,09:23:00,09:23:00,WML-0125-01,40,,0,0,1,,,
SouthJune2WKDY-739316-525,09:26:00,09:26:00,WML-0135-01,50,,0,0,1,,,
SouthJune2WKDY-739316-525,09:29:00,09:29:00,WML-0147-01,60,,0,0,1,,,
SouthJune2WKDY-739316-525,09:35:00,09:35:00,WML-0177-01,70,,0,0,1,,,
SouthJune2WKDY-739316-525,09:40:00,09:40:00,WML-0199-01,80,,0,0,1,,,
SouthJune2WKDY-739316-525,09:46:00,09:46:00,WML-0214-01,90,,0,0,1,,,
SouthJune2WKDY-739316-525,09:51:00,09:51:00,WML-0252-01,100,,0,0,1,,,
SouthJune2WKDY-739316-525,09:57:00,09:57:00,WML-0274-01,110,,0,0,1,,,
SouthJune2WKDY-739316-525,10:06:00,10:06:00,WML-0340-01,120,,0,0,1,,,
SouthJune2WKDY-739316-525,10:11:00,10:11:00,WML-0364-01,130,,0,0,1,,,
SouthJune2WKDY-739316-525,10:38:00,10:38:00,WML-0442-CS,140,,1,0,1,,,
SouthJune2WKDY-739317-521,07:57:00,07:57:00,NEC-2287,0,,0,1,1,,,
SouthJune2WKDY-739317-521,08:03:00,08:03:00,WML-0012-07,10,,0,0,1,,,
SouthJune2WKDY-739317-521,08:08:00,08:08:00,WML-0025-07,20,,0,0,1,,,
SouthJune2WKDY-739317-521,08:13:00,08:13:00,WML-0035-01,30,,0,0,1,,,
SouthJune2WKDY-739317-521,08:18:00,08:18:00,WML-0081-02,40,,0,0,1,,,
SouthJune2WKDY-739317-521,08:21:00,08:21:00,WML-0091-02,50,,0,0,1,,,
SouthJune2WKDY-739317-521,08:24:00,08:24:00,WML-0102-02,60,,0,0,1,,,
SouthJune2WKDY-739317-521,08:29:00,08:29:00,WML-0125-01,70,,0,0,1,,,
SouthJune2WKDY-739317-521,08:31:00,08:31:00,WML-0135-01,80,,0,0,1,,,
SouthJune2WKDY-739317-521,08:34:00,08:34:00,WML-0147-01,90,,0,0,1,,,
SouthJune2WKDY-739317-521,08:39:00,08:39:00,WML-0177-01,100,,0,0,1,,,
SouthJune2WKDY-739317-521,08:44:00,08:44:00,WML-0199-01,110,,0,0,1,,,
SouthJune2WKDY-739317-521,08:49:00,08:49:00,WML-0214-01,120,,0,0,1,,,
SouthJune2WKDY-739317-521,08:55:00,08:55:00,WML-0252-01,130,,0,0,1,,,
SouthJune2WKDY-739317-521,09:00:00,09:00:00,WML-0274-01,140,,0,0,1,,,
SouthJune2WKDY-739317-521,09:09:00,09:09:00,WML-0340-01,150,,0,0,1,,,
SouthJune2WKDY-739317-521,09:14:00,09:14:00,WML-0364-01,160,,0,0,1,,,
SouthJune2WKDY-739317-521,09:35:00,09:35:00,WML-0442-CS,170,,1,0,1,,,
SouthJune2WKDY-739318-520,07:35:00,07:35:00,WML-0442-CS,0,South Station (Express to Lansdowne after Framingham),0,1,1,,,
SouthJune2WKDY-739318-520,08:04:00,08:04:00,WML-0214-02,10,South Station (Express to Lansdowne),0,0,1,,,
SouthJune2WKDY-739318-520,08:28:00,08:28:00,WML-0025-05,20,,0,0,1,,,
SouthJune2WKDY-739318-520,08:39:00,08:39:00,WML-0012-05,30,,0,0,0,,,
SouthJune2WKDY-739318-520,08:45:00,08:45:00,NEC-2287,40,,1,0,1,,,
SouthJune2WKDY-739319-519,07:30:00,07:30:00,NEC-2287,0,Worcester (Express to Framingham after Boston Landing),0,1,1,,,
SouthJune2WKDY-739319-519,07:36:00,07:36:00,WML-0012-07,10,Worcester (Express to Framingham after Boston Landing),0,0,1,,,
SouthJune2WKDY-739319-519,07:41:00,07:41:00,WML-0025-07,20,Worcester (Express to Framingham after Boston Landing),0,0,1,,,
SouthJune2WKDY-739319-519,07:46:00,07:46:00,WML-0035-01,30,Worcester (Express to Framingham),0,0,1,,,
SouthJune2WKDY-739319-519,08:07:00,08:07:00,WML-0214-01,40,,0,0,1,,,
SouthJune2WKDY-739319-519,08:13:00,08:13:00,WML-0252-01,50,,0,0,1,,,
SouthJune2WKDY-739319-519,08:18:00,08:18:00,WML-0274-01,60,,0,0,1,,,
SouthJune2WKDY-739319-519,08:27:00,08:27:00,WML-0340-01,70,,0,0,1,,,
SouthJune2WKDY-739319-519,08:32:00,08:32:00,WML-0364-01,80,,0,0,1,,,
SouthJune2WKDY-739319-519,08:51:00,08:51:00,WML-0442-CS,90,,1,0,1,,,
SouthJune2WKDY-739320-518,07:07:00,07:07:00,WML-0442-CS,0,South Station (Express to Boston Landing after West Natick),0,1,1,,,
SouthJune2WKDY-739320-518,07:19:00,07:19:00,WML-0364-02,10,South Station (Express to Boston Landing after West Natick),0,0,1,,,
SouthJune2WKDY-739320-518,07:24:00,07:24:00,WML-0340-02,20,South Station (Express to Boston Landing after West Natick),0,0,1,,,
SouthJune2WKDY-739320-518,07:33:00,07:33:00,WML-0274-02,30,South Station (Express to Boston Landing after West Natick),0,0,1,,,
SouthJune2WKDY-739320-518,07:38:00,07:38:00,WML-0252-02,40,South Station (Express to Boston Landing after West Natick),0,0,1,,,
SouthJune2WKDY-739320-518,07:48:00,07:48:00,WML-0214-02,50,South Station (Express to Boston Landing after West Natick),0,0,1,,,
SouthJune2WKDY-739320-518,07:54:00,07:54:00,WML-0199-02,60,South Station (Express to Boston Landing),0,0,1,,,
SouthJune2WKDY-739320-518,08:12:00,08:12:00,WML-0035-02,70,,0,0,1,,,
SouthJune2WKDY-739320-518,08:17:00,08:17:00,WML-0025-05,80,,0,0,1,,,
SouthJune2WKDY-739320-518,08:27:00,08:27:00,WML-0012-05,90,,0,0,0,,,
SouthJune2WKDY-739320-518,08:33:00,08:33:00,NEC-2287,100,,1,0,1,,,
SouthJune2WKDY-739321-514,06:30:00,06:30:00,WML-0442-CS,0,South Station (Express to Boston Landing after West Natick),0,1,1,,,
SouthJune2WKDY-739321-514,06:42:00,06:42:00,WML-0364-02,10,South Station (Express to Boston Landing after West Natick),0,0,1,,,
SouthJune2WKDY-739321-514,06:47:00,06:47:00,WML-0340-02,20,South Station (Express to Boston Landing after West Natick),0,0,1,,,
SouthJune2WKDY-739321-514,06:56:00,06:56:00,WML-0274-02,30,South Station (Express to Boston Landing after West Natick),0,0,1,,,
SouthJune2WKDY-739321-514,07:01:00,07:01:00,WML-0252-02,40,South Station (Express to Boston Landing after West Natick),0,0,1,,,
SouthJune2WKDY-739321-514,07:11:00,07:11:00,WML-0214-02,50,South Station (Express to Boston Landing after West Natick),0,0,1,,,
SouthJune2WKDY-739321-514,07:17:00,07:17:00,WML-0199-02,60,South Station (Express to Boston Landing),0,0,1,,,
SouthJune2WKDY-739321-514,07:35:00,07:35:00,WML-0035-02,70,,0,0,1,,,
SouthJune2WKDY-739321-514,07:40:00,07:40:00,WML-0025-05,80,,0,0,1,,,
SouthJune2WKDY-739321-514,07:50:00,07:50:00,WML-0012-05,90,,0,0,0,,,
SouthJune2WKDY-739321-514,07:56:00,07:56:00,NEC-2287,100,,1,0,1,,,
SouthJune2WKDY-739322-510,05:45:00,05:45:00,WML-0442-CS,0,South Station (Express to Boston Landing after West Natick),0,1,1,,,
SouthJune2WKDY-739322-510,05:57:00,05:57:00,WML-0364-02,10,South Station (Express to Boston Landing after West Natick),0,0,1,,,
SouthJune2WKDY-739322-510,06:02:00,06:02:00,WML-0340-02,20,South Station (Express to Boston Landing after West Natick),0,0,1,,,
SouthJune2WKDY-739322-510,06:11:00,06:11:00,WML-0274-02,30,South Station (Express to Boston Landing after West Natick),0,0,1,,,
SouthJune2WKDY-739322-510,06:16:00,06:16:00,WML-0252-02,40,South Station (Express to Boston Landing after West Natick),0,0,1,,,
SouthJune2WKDY-739322-510,06:26:00,06:26:00,WML-0214-02,50,South Station (Express to Boston Landing after West Natick),0,0,1,,,
SouthJune2WKDY-739322-510,06:32:00,06:32:00,WML-0199-02,60,South Station (Express to Boston Landing),0,0,1,,,
SouthJune2WKDY-739322-510,06:49:00,06:49:00,WML-0035-02,70,,0,0,1,,,
SouthJune2WKDY-739322-510,06:54:00,06:54:00,WML-0025-05,80,,0,0,1,,,
SouthJune2WKDY-739322-510,07:04:00,07:04:00,WML-0012-05,90,,0,0,0,,,
SouthJune2WKDY-739322-510,07:10:00,07:10:00,NEC-2287,100,,1,0,1,,,
SouthJune2WKDY-739323-509,06:02:00,06:02:00,NEC-2287,0,Worcester (Express to Wellesley Square & Framingham after Boston Landing),0,1,1,,,
SouthJune2WKDY-739323-509,06:08:00,06:08:00,WML-0012-07,10,Worcester (Express to Wellesley Square & Framingham after Boston Landing),0,0,1,,,
SouthJune2WKDY-739323-509,06:13:00,06:13:00,WML-0025-07,20,Worcester (Express to Wellesley Square & Framingham after Boston Landing),0,0,1,,,
SouthJune2WKDY-739323-509,06:18:00,06:18:00,WML-0035-01,30,Worcester (Express to Wellesley Square & Framingham),0,0,1,,,
SouthJune2WKDY-739323-509,06:31:00,06:31:00,WML-0147-01,40,,0,0,1,,,
SouthJune2WKDY-739323-509,06:43:00,06:43:00,WML-0214-01,50,,0,0,1,,,
SouthJune2WKDY-739323-509,06:49:00,06:49:00,WML-0252-01,60,,0,0,1,,,
SouthJune2WKDY-739323-509,06:54:00,06:54:00,WML-0274-01,70,,0,0,1,,,
SouthJune2WKDY-739323-509,07:03:00,07:03:00,WML-0340-01,80,,0,0,1,,,
SouthJune2WKDY-739323-509,07:08:00,07:08:00,WML-0364-01,90,,0,0,1,,,
SouthJune2WKDY-739323-509,07:27:00,07:27:00,WML-0442-CS,100,,1,0,1,,,
SouthJune2WKDY-739324-506,05:00:00,05:00:00,WML-0442-CS,0,,0,1,1,,,
SouthJune2WKDY-739324-506,05:12:00,05:12:00,WML-0364-02,10,,0,0,1,,,
SouthJune2WKDY-739324-506,05:17:00,05:17:00,WML-0340-02,20,,0,0,1,,,
SouthJune2WKDY-739324-506,05:26:00,05:26:00,WML-0274-02,30,,0,0,1,,,
SouthJune2WKDY-739324-506,05:30:00,05:30:00,WML-0252-02,40,,0,0,1,,,
SouthJune2WKDY-739324-506,05:40:00,05:40:00,WML-0214-02,50,,0,0,1,,,
SouthJune2WKDY-739324-506,05:45:00,05:45:00,WML-0199-02,60,,0,0,1,,,
SouthJune2WKDY-739324-506,05:50:00,05:50:00,WML-0177-02,70,,0,0,1,,,
SouthJune2WKDY-739324-506,05:54:00,05:54:00,WML-0147-02,80,,0,0,1,,,
SouthJune2WKDY-739324-506,05:58:00,05:58:00,WML-0135-02,90,,0,0,1,,,
SouthJune2WKDY-739324-506,06:01:00,06:01:00,WML-0125-02,100,,0,0,1,,,
SouthJune2WKDY-739324-506,06:06:00,06:06:00,WML-0102-02,110,,0,0,1,,,
SouthJune2WKDY-739324-506,06:09:00,06:09:00,WML-0091-02,120,,0,0,1,,,
SouthJune2WKDY-739324-506,06:13:00,06:13:00,WML-0081-02,130,,0,0,1,,,
SouthJune2WKDY-739324-506,06:18:00,06:18:00,WML-0035-02,140,,0,0,1,,,
SouthJune2WKDY-739324-506,06:23:00,06:23:00,WML-0025-05,150,,0,0,1,,,
SouthJune2WKDY-739324-506,06:30:00,06:30:00,WML-0012-05,160,,0,0,0,,,
SouthJune2WKDY-739324-506,06:36:00,06:36:00,NEC-2287,170,,1,0,1,,,
SouthJune2WKDY-739325-505,05:25:00,05:25:00,NEC-2287,0,Worcester (Express to Wellesley Farms after Boston Landing),0,1,1,,,
SouthJune2WKDY-739325-505,05:31:00,05:31:00,WML-0012-07,10,Worcester (Express to Wellesley Farms after Boston Landing),0,0,1,,,
SouthJune2WKDY-739325-505,05:36:00,05:36:00,WML-0025-07,20,Worcester (Express to Wellesley Farms after Boston Landing),0,0,1,,,
SouthJune2WKDY-739325-505,05:41:00,05:41:00,WML-0035-01,30,Worcester (Express to Wellesley Farms),0,0,1,,,
SouthJune2WKDY-739325-505,05:51:00,05:51:00,WML-0125-01,40,,0,0,1,,,
SouthJune2WKDY-739325-505,05:53:00,05:53:00,WML-0135-01,50,,0,0,1,,,
SouthJune2WKDY-739325-505,05:56:00,05:56:00,WML-0147-01,60,,0,0,1,,,
SouthJune2WKDY-739325-505,06:00:00,06:00:00,WML-0177-01,70,,0,0,1,,,
SouthJune2WKDY-739325-505,06:05:00,06:05:00,WML-0199-01,80,,0,0,1,,,
SouthJune2WKDY-739325-505,06:10:00,06:10:00,WML-0214-01,90,,0,0,1,,,
SouthJune2WKDY-739325-505,06:16:00,06:16:00,WML-0252-01,100,,0,0,1,,,
SouthJune2WKDY-739325-505,06:21:00,06:21:00,WML-0274-01,110,,0,0,1,,,
SouthJune2WKDY-739325-505,06:30:00,06:30:00,WML-0340-01,120,,0,0,1,,,
SouthJune2WKDY-739325-505,06:35:00,06:35:00,WML-0364-01,130,,0,0,1,,,
SouthJune2WKDY-739325-505,06:54:00,06:54:00,WML-0442-CS,140,,1,0,1,,,
SouthJune2WKDY-739326-503,04:45:00,04:45:00,NEC-2287,0,Worcester (Express to Wellesley Farms after Boston Landing),0,1,1,,,
SouthJune2WKDY-739326-503,04:51:00,04:51:00,WML-0012-07,10,Worcester (Express to Wellesley Farms after Boston Landing),0,0,1,,,
SouthJune2WKDY-739326-503,04:56:00,04:56:00,WML-0025-07,20,Worcester (Express to Wellesley Farms after Boston Landing),0,0,1,,,
SouthJune2WKDY-739326-503,05:01:00,05:01:00,WML-0035-01,30,Worcester (Express to Wellesley Farms),0,0,1,,,
SouthJune2WKDY-739326-503,05:11:00,05:11:00,WML-0125-01,40,,0,0,1,,,
SouthJune2WKDY-739326-503,05:13:00,05:13:00,WML-0135-01,50,,0,0,1,,,
SouthJune2WKDY-739326-503,05:16:00,05:16:00,WML-0147-01,60,,0,0,1,,,
SouthJune2WKDY-739326-503,05:20:00,05:20:00,WML-0177-01,70,,0,0,1,,,
SouthJune2WKDY-739326-503,05:25:00,05:25:00,WML-0199-01,80,,0,0,1,,,
SouthJune2WKDY-739326-503,05:30:00,05:30:00,WML-0214-01,90,,0,0,1,,,
SouthJune2WKDY-739326-503,05:36:00,05:36:00,WML-0252-01,100,,0,0,1,,,
SouthJune2WKDY-739326-503,05:41:00,05:41:00,WML-0274-01,110,,0,0,1,,,
SouthJune2WKDY-739326-503,05:50:00,05:50:00,WML-0340-01,120,,0,0,1,,,
SouthJune2WKDY-739326-503,05:55:00,05:55:00,WML-0364-01,130,,0,0,1,,,
SouthJune2WKDY-739326-503,06:13:00,06:13:00,WML-0442-CS,140,,1,0,1,,,
SouthJune2WKDY-739327-502,04:15:00,04:15:00,WML-0442-CS,0,,0,1,1,,,
SouthJune2WKDY-739327-502,04:27:00,04:27:00,WML-0364-02,10,,0,0,1,,,
SouthJune2WKDY-739327-502,04:32:00,04:32:00,WML-0340-02,20,,0,0,1,,,
SouthJune2WKDY-739327-502,04:41:00,04:41:00,WML-0274-02,30,,0,0,1,,,
SouthJune2WKDY-739327-502,04:45:00,04:45:00,WML-0252-02,40,,0,0,1,,,
